actual_mime,extension_mismatch,id,source_url,path,asset_type,width,height,bytes,download_status,production_status,recommended_section,quality_notes,sha256,provider_name,provider_category,source_pages
image/png,False,asset-a32fadd8796a,https://skysend.ru/images/downloads/po/19_2.png,evidence/skysend/asset-review/po/19_2.png,software-feature-reference,809,353,378872,verified,reference-only,software.allvend,"Исходная иллюстрация функции ПО. Требуется визуальный отбор: содержит прежние стили, товары и местами рекламу. Хранится только в evidence, не копировать целиком в production.",536bd68b323b4a1953f4ec939be12225d242fcb23cd3441cd0b2b8f463d809f9,,,allvend.html
image/png,False,asset-ed0fb90c8979,https://skysend.ru/images/downloads/po/1_full.png,evidence/skysend/asset-review/po/1_full.png,software-feature-reference,1376,1084,1273929,verified,reference-only,software.allvend,"Исходная иллюстрация функции ПО. Требуется визуальный отбор: содержит прежние стили, товары и местами рекламу. Хранится только в evidence, не копировать целиком в production.",5030bdea08d4ae4a6122f285b65e7f2f346d55b256b39ab866d9a93ffae0b4ed,,,allvend.html | home.html
image/png,False,asset-8ef886094841,https://skysend.ru/images/downloads/po/2.png,evidence/skysend/asset-review/po/2.png,software-feature-reference,675,539,490167,verified,reference-only,software.allvend,"Исходная иллюстрация функции ПО. Требуется визуальный отбор: содержит прежние стили, товары и местами рекламу. Хранится только в evidence, не копировать целиком в production.",19174472a8a0d9e2b43720308eef55972a91aa6c10fdbfdae92182f0bd5fee73,,,allvend.html
image/png,False,asset-6f8113601aa2,https://skysend.ru/images/downloads/po/20_1.png,evidence/skysend/asset-review/po/20_1.png,software-feature-reference,2056,1268,1380282,verified,reference-only,software.allvend,"Исходная иллюстрация функции ПО. Требуется визуальный отбор: содержит прежние стили, товары и местами рекламу. Хранится только в evidence, не копировать целиком в production.",5cdc15d8a497c4e41867319bdccede8c599f16cbfce32b4ea8b0447630de348f,,,allvend.html
image/png,False,asset-1908546790ed,https://skysend.ru/images/downloads/po/21_1.png,evidence/skysend/asset-review/po/21_1.png,software-feature-reference,1000,372,181714,verified,reference-only,software.allvend,"Исходная иллюстрация функции ПО. Требуется визуальный отбор: содержит прежние стили, товары и местами рекламу. Хранится только в evidence, не копировать целиком в production.",68a5e295c3ec1432aded8dabdf480335acf8c884ab78554caac00487ad91f9c7,,,allvend.html
image/png,False,asset-62adcaca5920,https://skysend.ru/images/downloads/po/22_2.png,evidence/skysend/asset-review/po/22_2.png,software-feature-reference,800,311,155599,verified,reference-only,software.allvend,"Исходная иллюстрация функции ПО. Требуется визуальный отбор: содержит прежние стили, товары и местами рекламу. Хранится только в evidence, не копировать целиком в production.",4602c3da866ee96c641059d1ade3631a620aac8380c131ee7336e5ccf53796ef,,,allvend.html
image/png,False,asset-a90ab939ded7,https://skysend.ru/images/downloads/po/3.png,evidence/skysend/asset-review/po/3.png,software-feature-reference,303,228,92180,verified,reference-only,software.allvend,"Исходная иллюстрация функции ПО. Требуется визуальный отбор: содержит прежние стили, товары и местами рекламу. Хранится только в evidence, не копировать целиком в production.",5e654f1ee61f9d263624d7d47a54408fadffcd2395195f52d93febda2a4e0153,,,allvend.html
image/png,False,asset-85664f79d417,https://skysend.ru/images/downloads/po/4.png,evidence/skysend/asset-review/po/4.png,software-feature-reference,305,229,116589,verified,reference-only,software.allvend,"Исходная иллюстрация функции ПО. Требуется визуальный отбор: содержит прежние стили, товары и местами рекламу. Хранится только в evidence, не копировать целиком в production.",629f55a405c4531b7503a0a781f128969ffc5aa657dbfa54f4a50f3ed6bb791f,,,allvend.html
image/png,False,asset-a3c6c06677a2,https://skysend.ru/images/downloads/po/4_1.png,evidence/skysend/asset-review/po/4_1.png,software-feature-reference,303,228,90802,verified,reference-only,software.allvend,"Исходная иллюстрация функции ПО. Требуется визуальный отбор: содержит прежние стили, товары и местами рекламу. Хранится только в evidence, не копировать целиком в production.",39b522451ce3e6ef2dce5146f18453e58a553c3faa999bd666e36b26a813ec64,,,allvend.html
image/png,False,asset-d8b82292d4ca,https://skysend.ru/images/downloads/po/5.png,evidence/skysend/asset-review/po/5.png,software-feature-reference,766,591,644225,verified,reference-only,software.allvend,"Исходная иллюстрация функции ПО. Требуется визуальный отбор: содержит прежние стили, товары и местами рекламу. Хранится только в evidence, не копировать целиком в production.",b5fbf743fd274e6cf93e1659e92a3508d5bc24e1e37dfdd35c665e11ad1acee0,,,allvend.html
image/png,False,asset-a7156a29c88b,https://skysend.ru/images/downloads/po/6.png,evidence/skysend/asset-review/po/6.png,software-feature-reference,719,721,361513,verified,reference-only,software.allvend,"Исходная иллюстрация функции ПО. Требуется визуальный отбор: содержит прежние стили, товары и местами рекламу. Хранится только в evidence, не копировать целиком в production.",9cdce84d4312a9a027255987bceaec89fc7fb6cf807fe889eac68a83c609a18b,,,allvend.html
image/png,False,asset-8c7f8992d0a8,https://skysend.ru/images/downloads/po/7.png,evidence/skysend/asset-review/po/7.png,software-feature-reference,600,457,310405,verified,reference-only,software.allvend,"Исходная иллюстрация функции ПО. Требуется визуальный отбор: содержит прежние стили, товары и местами рекламу. Хранится только в evidence, не копировать целиком в production.",be45c1c88139f5cb0a3b99603c75ab9c1fb3b92b4e4174e6e74ae9b61576a98b,,,allvend.html
image/png,False,asset-47eeca4cb3e9,https://skysend.ru/images/downloads/po/8.png,evidence/skysend/asset-review/po/8.png,software-feature-reference,600,457,290235,verified,reference-only,software.allvend,"Исходная иллюстрация функции ПО. Требуется визуальный отбор: содержит прежние стили, товары и местами рекламу. Хранится только в evidence, не копировать целиком в production.",d8441ea3f3eead5ffa5aede36b46608f21dafad99b1d4125782ea58ecba790b8,,,allvend.html
image/png,False,asset-c0a53fc825ce,https://skysend.ru/images/downloads/po/8_full.png,assets/source-with-review/software/8_full.png,software-feature-reference,1188,904,902916,verified,source-with-review,software.allvend,"Внутри тем есть промо МТС (4G/антивирус). Целиком в публичный сайт запрещён. Источник для разбора настройки дизайна; по умолчанию использовать чистый pop-up-full.jpg и текст, не маскировать рекламу декоративными блоками.",5e0cb456832fbe28edd269634a51d9922338d541e7d832a40e2abc552f567f58,,,allvend.html | home.html
image/png,False,asset-81aa09b7416e,https://skysend.ru/images/downloads/po/9.png,evidence/skysend/asset-review/po/9.png,software-feature-reference,581,469,127042,verified,reference-only,software.allvend,"Исходная иллюстрация функции ПО. Требуется визуальный отбор: содержит прежние стили, товары и местами рекламу. Хранится только в evidence, не копировать целиком в production.",0fb78735a6c356a7dc231b86dd47aa3771ecccad8af418298f218236abd28981,,,allvend.html
image/png,False,asset-ade78ea6bca0,https://skysend.ru/images/downloads/po/9_full.png,evidence/skysend/asset-review/po/9_full.png,software-feature-reference,1023,825,314109,verified,reference-only,software.allvend,"Исходная иллюстрация функции ПО. Требуется визуальный отбор: содержит прежние стили, товары и местами рекламу. Хранится только в evidence, не копировать целиком в production.",7dc4859e7a517b5906e4d004aa95623cf4b32d177988743e087c9ac6cc357fff,,,allvend.html
,,asset-862d1447689e,https://skysend.ru/images/downloads/po/advantages_po.png,,excluded,,,,not-downloaded,excluded,,"Нерелевантный раздел, дубль thumbnail, устаревшая декоративная иконка, промо либо служебная графика. Не входит в комплект для разработки.",,,,allvend.html
,,asset-be88a483231c,https://skysend.ru/images/downloads/po/b_plan.png,,excluded,,,,not-downloaded,excluded,,"Нерелевантный раздел, дубль thumbnail, устаревшая декоративная иконка, промо либо служебная графика. Не входит в комплект для разработки.",,,,allvend.html
,,asset-b8107f3b5f24,https://skysend.ru/images/downloads/po/comparison_fastsys.png,,excluded,,,,not-downloaded,excluded,,"Нерелевантный раздел, дубль thumbnail, устаревшая декоративная иконка, промо либо служебная графика. Не входит в комплект для разработки.",,,,allvend.html
,,asset-3decfea69f80,https://skysend.ru/images/downloads/po/comparison_skysend.png,,excluded,,,,not-downloaded,excluded,,"Нерелевантный раздел, дубль thumbnail, устаревшая декоративная иконка, промо либо служебная графика. Не входит в комплект для разработки.",,,,allvend.html
,,asset-185167a791b6,https://skysend.ru/images/downloads/po/fastsys.png,,excluded,,,,not-downloaded,excluded,,"Нерелевантный раздел, дубль thumbnail, устаревшая декоративная иконка, промо либо служебная графика. Не входит в комплект для разработки.",,,,allvend.html
,,asset-9e1dacb3d0c6,https://skysend.ru/images/downloads/po/flm.png,,excluded,,,,not-downloaded,excluded,,"Нерелевантный раздел, дубль thumbnail, устаревшая декоративная иконка, промо либо служебная графика. Не входит в комплект для разработки.",,,,allvend.html
,,asset-6c2d3646dac8,https://skysend.ru/images/downloads/po/list_po.png,,excluded,,,,not-downloaded,excluded,,"Нерелевантный раздел, дубль thumbnail, устаревшая декоративная иконка, промо либо служебная графика. Не входит в комплект для разработки.",,,,allvend.html
,,asset-679673c22748,https://skysend.ru/images/downloads/po/offer_po.png,,excluded,,,,not-downloaded,excluded,,"Нерелевантный раздел, дубль thumbnail, устаревшая декоративная иконка, промо либо служебная графика. Не входит в комплект для разработки.",,,,allvend.html
,,asset-1626eabfa717,https://skysend.ru/images/downloads/po/presentation_po.png,,excluded,,,,not-downloaded,excluded,,"Нерелевантный раздел, дубль thumbnail, устаревшая декоративная иконка, промо либо служебная графика. Не входит в комплект для разработки.",,,,allvend.html
,,asset-d8d500f7b34b,https://skysend.ru/images/downloads/po/price.png,,excluded,,,,not-downloaded,excluded,,"Нерелевантный раздел, дубль thumbnail, устаревшая декоративная иконка, промо либо служебная графика. Не входит в комплект для разработки.",,,,allvend.html
,,asset-3b64953efd93,https://skysend.ru/images/downloads/po/s_skysend.png,,excluded,,,,not-downloaded,excluded,,"Нерелевантный раздел, дубль thumbnail, устаревшая декоративная иконка, промо либо служебная графика. Не входит в комплект для разработки.",,,,allvend.html
,,asset-16c328ac63e7,https://skysend.ru/images/downloads/po/slm.png,,excluded,,,,not-downloaded,excluded,,"Нерелевантный раздел, дубль thumbnail, устаревшая декоративная иконка, промо либо служебная графика. Не входит в комплект для разработки.",,,,allvend.html
image/png,False,asset-27f3d5bc2d7f,https://skysend.ru/images/downloads/po/to_whom.png,evidence/skysend/asset-review/po/to_whom.png,software-feature-reference,933,342,196046,verified,reference-only,software.allvend,"Исходная иллюстрация функции ПО. Требуется визуальный отбор: содержит прежние стили, товары и местами рекламу. Хранится только в evidence, не копировать целиком в production.",0265b1640f48bc26e93bad43c0c9d8c89c4402cf6ce0c5a326c59f3f078d9d6d,,,allvend.html
,,asset-6081445b165f,https://skysend.ru/images/hh/hr.jpg,,excluded,,,,not-downloaded,excluded,,"Нерелевантный раздел, дубль thumbnail, устаревшая декоративная иконка, промо либо служебная графика. Не входит в комплект для разработки.",,,,about__jobs.html
,,asset-0800f6a4d04b,https://skysend.ru/images/icon-other/1-1.png,,excluded,,,,not-downloaded,excluded,,"Нерелевантный раздел, дубль thumbnail, устаревшая декоративная иконка, промо либо служебная графика. Не входит в комплект для разработки.",,,,partners__providers__automate-reporting.html
,,asset-b96cae72cbc0,https://skysend.ru/images/icon-other/1.png,,excluded,,,,not-downloaded,excluded,,"Нерелевантный раздел, дубль thumbnail, устаревшая декоративная иконка, промо либо служебная графика. Не входит в комплект для разработки.",,,,partners__representatives__cashier-in-the-region.html
,,asset-f3d8f408da4d,https://skysend.ru/images/icon-other/2.png,,excluded,,,,not-downloaded,excluded,,"Нерелевантный раздел, дубль thumbnail, устаревшая декоративная иконка, промо либо служебная графика. Не входит в комплект для разработки.",,,,partners__representatives__cashier-in-the-region.html
,,asset-0f403fe21121,https://skysend.ru/images/icon-other/3.png,,excluded,,,,not-downloaded,excluded,,"Нерелевантный раздел, дубль thumbnail, устаревшая декоративная иконка, промо либо служебная графика. Не входит в комплект для разработки.",,,,partners__advertisers__efficiency.html | partners__advertisers__partnerships.html | partners__representatives__cashier-in-the-region.html
,,asset-0d85aa9fb9f5,https://skysend.ru/images/icon-other/4.png,,excluded,,,,not-downloaded,excluded,,"Нерелевантный раздел, дубль thumbnail, устаревшая декоративная иконка, промо либо служебная графика. Не входит в комплект для разработки.",,,,partners__advertisers__efficiency.html | partners__advertisers__partnerships.html
,,asset-625e18246494,https://skysend.ru/images/icon-other/S.png,,excluded,,,,not-downloaded,excluded,,"Нерелевантный раздел, дубль thumbnail, устаревшая декоративная иконка, промо либо служебная графика. Не входит в комплект для разработки.",,,,benefits__online-support.html | partners__gateway__round-the-clock-support.html
,,asset-0ba0293bff87,https://skysend.ru/images/icon-other/V.png,,excluded,,,,not-downloaded,excluded,,"Нерелевантный раздел, дубль thumbnail, устаревшая декоративная иконка, промо либо служебная графика. Не входит в комплект для разработки.",,,,benefits__online-support.html | partners__gateway__round-the-clock-support.html
,,asset-64e7a82e63aa,https://skysend.ru/images/icon-other/W.png,,excluded,,,,not-downloaded,excluded,,"Нерелевантный раздел, дубль thumbnail, устаревшая декоративная иконка, промо либо служебная графика. Не входит в комплект для разработки.",,,,benefits__online-support.html | partners__gateway__round-the-clock-support.html
image/jpeg,False,asset-bbfa05aff4a4,https://skysend.ru/images/icon-other/enter_the_number.jpg,assets/originals/enter_the_number.jpg,software-screenshot,1438,1077,80831,verified,reference-only,home.software / software.detail,Встроен блок «Плати без комиссии / FINGER». Только evidence: перед публикацией необходим реальный экран без промоблока.,6eba345f91a8765abad45d1f6f38a706d57208e8dcc67c85a59eb8147a419f2f,,,program__terminal-software.html
image/png,False,asset-6f90e343cd6f,https://skysend.ru/images/icon-other/finger-logo.png,assets/originals/finger-logo.png,brand,133,161,11447,verified,approved-original,global.brand / software.brand,Официальный оригинал. Для SkySend предпочтителен logotip_skysend.svg; не обводить растр заново.,0f776f1da262b59ffda01f9e3f1ded51caa1a03bb5896a024d0673354d0cd075,,,program__finger.html
,,asset-e76648cef133,https://skysend.ru/images/icon-other/icon_enter_the_number.jpg,,excluded,,,,not-downloaded,excluded,,"Нерелевантный раздел, дубль thumbnail, устаревшая декоративная иконка, промо либо служебная графика. Не входит в комплект для разработки.",,,,program__terminal-software.html
,,asset-f5b0b606c9d3,https://skysend.ru/images/icon-other/icon_pop-up-full.jpg,,excluded,,,,not-downloaded,excluded,,"Нерелевантный раздел, дубль thumbnail, устаревшая декоративная иконка, промо либо служебная графика. Не входит в комплект для разработки.",,,,benefits__exclusive-innovations.html | partners__agent__innovation.html | program__terminal-software.html
,,asset-bd521984f45d,https://skysend.ru/images/icon-other/lch-kabinet.png,,excluded,,,,not-downloaded,excluded,,"Нерелевантный раздел, дубль thumbnail, устаревшая декоративная иконка, промо либо служебная графика. Не входит в комплект для разработки.",,,,partners__agent__rma.html | partners__gateway__operator-point.html
,,asset-84d569885bcb,https://skysend.ru/images/icon-other/m.png,,excluded,,,,not-downloaded,excluded,,"Нерелевантный раздел, дубль thumbnail, устаревшая декоративная иконка, промо либо служебная графика. Не входит в комплект для разработки.",,,,benefits__online-support.html | partners__gateway__round-the-clock-support.html
,,asset-38b3b99fd863,https://skysend.ru/images/icon-other/p.png,,excluded,,,,not-downloaded,excluded,,"Нерелевантный раздел, дубль thumbnail, устаревшая декоративная иконка, промо либо служебная графика. Не входит в комплект для разработки.",,,,benefits__online-support.html | partners__gateway__round-the-clock-support.html
image/png,True,asset-f710750cc4d1,https://skysend.ru/images/icon-other/pop-up-full.jpg,assets/originals/pop-up-full.jpg,software-screenshot,1440,1080,1369310,verified,approved-original,home.software / software.detail,Реальный интерфейс с исходного сайта. Подписать как экран исходной версии; при релизе заменять только реальным новым screenshot.,866e7894884e57eee9a9bb83c1323b9aa293a1ed1eacc2776f428eb25c41ed52,,,program__terminal-software.html
,,asset-7033135afee0,https://skysend.ru/images/icon-other/skrin_proshivka.png,,excluded,,,,not-downloaded,excluded,,"Нерелевантный раздел, дубль thumbnail, устаревшая декоративная иконка, промо либо служебная графика. Не входит в комплект для разработки.",,,,about.html | about__feedback.html | about__geografiy.html | about__history.html | about__jobs.html | about__leaders.html | about__leaders__belyaeva-olga-konstantinovna.html | about__leaders__ignatev-alexey-nikolaevich.html | about__leaders__lifanova-natalya-vladimirovna.html | about__leaders__starodub-igor-vladimirovich.html | about__leaders__stepina-anna-anatolevna.html | about__news.html | about__news__201-business-mission-az.html | about__news__202-support-older-versions.html | about__news__203-connecting-terminals.html | about__news__205-18.html | about__news__76-sweetstock.html | about__our-goals.html | about__providers.html | allvend.html | autorally.html | benefits.html | benefits__exclusive-innovations.html | benefits__highest-award.html | benefits__lower-costs.html | benefits__online-support.html | benefits__protection-of-data.html | benefits__stable-job.html | benefits__the-high-speed.html | buy.html | buy__accessories.html | buy__accessories__acceptor.html | buy__accessories__fiscal-registrars.html | buy__accessories__hardware.html | buy__accessories__modems.html | buy__accessories__other-parts.html | buy__accessories__printers.html | buy__accessories__touch-screens-and-monitors.html | buy__fingerprint.html | buy__fiscal-server.html | buy__flash-drives.html | buy__payment-terminals.html | component__k2__item__16__411c1b7a.html | download.html | download__10.html | download__11.html | download__2.html | download__3.html | download__4.html | download__5.html | download__6.html | download__7.html | download__8.html | download__9.html | home.html | partners.html | partners__advertisers__advertising-on-the-check.html | partners__advertisers__efficiency.html | partners__advertisers__information.html | partners__advertisers__online-sms-delivery.html | partners__advertisers__partnerships.html | partners__advertisers__price.html | partners__advertisers__statistics-shows.html | partners__advertisers__targeting.html | partners__advertisers__videoadvertising.html | partners__agent__buy-terminals.html | partners__agent__cost-reduction.html | partners__agent__fingerprint-scanner.html | partners__agent__income.html | partners__agent__information.html | partners__agent__innovation.html | partners__agent__remote-control.html | partners__agent__rma.html | partners__agent__stable-work.html | partners__agent__transfer-terminal.html | partners__gateway__buy-terminal.html | partners__gateway__connect-providers.html | partners__gateway__high-reward.html | partners__gateway__highspeed.html | partners__gateway__information.html | partners__gateway__operator-point.html | partners__gateway__quick-start.html | partners__gateway__round-the-clock-support.html | partners__gateway__translate-terminal.html | partners__gateway__xml.html | partners__providers__automate-reporting.html | partners__providers__connecting-to-finger.html | partners__providers__connecting-to-skysend.html | partners__providers__free-connection.html | partners__providers__high-speed.html | partners__providers__information.html | partners__providers__partnership.html | partners__providers__payment-collection.html | partners__providers__placing-terminals.html | partners__providers__privacy-policy.html | partners__representatives__cashier-in-the-region.html | partners__representatives__connecting-players.html | partners__representatives__dealer-discounts.html | partners__representatives__exclusivity-in-the-region.html | partners__representatives__items-of-income.html | partners__representatives__mastering-directions.html | partners__representatives__predstavitelyam.html | partners__representatives__publication-of-information.html | partners__representatives__running-banks-fps.html | partners__suppliers__connectingto-finger.html | partners__suppliers__connectingto-skysend.html | partners__suppliers__directory-of-products.html | partners__suppliers__ease-of-interaction.html | partners__suppliers__freeconnection.html | partners__suppliers__increase-sales.html | partners__suppliers__information.html | partners__suppliers__integration-in-xml.html | partners__suppliers__sales-network-products.html | partners__suppliers__work-in-the-office.html | pravila-sistemy.html | program.html | program__finger.html | program__rma-android.html | program__rma-pc.html | program__software-for-pos-terminal.html | program__terminal-software.html | program__xml-gateway.html
,,asset-220a4eaabcbb,https://skysend.ru/images/icon-other/smile.png,,excluded,,,,not-downloaded,excluded,,"Нерелевантный раздел, дубль thumbnail, устаревшая декоративная иконка, промо либо служебная графика. Не входит в комплект для разработки.",,,,partners__providers__payment-collection.html
,,asset-c9e6d69e4cb6,https://skysend.ru/images/icon-other/unix.png,,excluded,,,,not-downloaded,excluded,,"Нерелевантный раздел, дубль thumbnail, устаревшая декоративная иконка, промо либо служебная графика. Не входит в комплект для разработки.",,,,benefits__protection-of-data.html | partners__providers__privacy-policy.html
,,asset-a8ef12ab6925,https://skysend.ru/images/innovacii/3.png,,excluded,,,,not-downloaded,excluded,,"Нерелевантный раздел, дубль thumbnail, устаревшая декоративная иконка, промо либо служебная графика. Не входит в комплект для разработки.",,,,benefits__exclusive-innovations.html | partners__advertisers__videoadvertising.html | partners__agent__income.html | partners__agent__innovation.html
,,asset-307da7bdc87e,https://skysend.ru/images/innovacii/finger-logo.jpg,,excluded,,,,not-downloaded,excluded,,"Нерелевантный раздел, дубль thumbnail, устаревшая декоративная иконка, промо либо служебная графика. Не входит в комплект для разработки.",,,,benefits__exclusive-innovations.html | partners__agent__innovation.html
,,asset-9d7eff09b671,https://skysend.ru/images/innovacii/logo-SM.png,,excluded,,,,not-downloaded,excluded,,"Нерелевантный раздел, дубль thumbnail, устаревшая декоративная иконка, промо либо служебная графика. Не входит в комплект для разработки.",,,,benefits__exclusive-innovations.html | partners__agent__innovation.html
image/jpeg,False,asset-0965b73372bc,https://skysend.ru/images/khow/khow-1.jpg,evidence/skysend/asset-review/khow-1.jpg,excluded-reference,453,367,32931,verified,excluded,,Исторический баннер / акция / стоковая фотография / оформление. Хранится только в evidence для аудита; запрещён перенос в новый сайт.,70b02330eb70590c068717dfeb8db56162904b8761855a0700a9b56d5ebb11a9,,,home.html | partners.html
image/jpeg,False,asset-7e63603493be,https://skysend.ru/images/khow/khow-2.jpg,evidence/skysend/asset-review/khow-2.jpg,excluded-reference,453,367,21105,verified,excluded,,Исторический баннер / акция / стоковая фотография / оформление. Хранится только в evidence для аудита; запрещён перенос в новый сайт.,bd4ef78a9b5f4d319610a4597738f46193a5830bb581b1c38e038d24b708f572,,,home.html | partners.html
image/jpeg,False,asset-face3a566fa8,https://skysend.ru/images/khow/khow-3.jpg,evidence/skysend/asset-review/khow-3.jpg,excluded-reference,453,367,21240,verified,excluded,,Исторический баннер / акция / стоковая фотография / оформление. Хранится только в evidence для аудита; запрещён перенос в новый сайт.,959492bae34e39f16aeda9da4b3c5e152127c8d6989fbd221d312e361b2fa108,,,home.html | partners.html
image/jpeg,False,asset-d994b7a4c9e9,https://skysend.ru/images/khow/khow-4.jpg,evidence/skysend/asset-review/khow-4.jpg,excluded-reference,453,367,41514,verified,excluded,,Исторический баннер / акция / стоковая фотография / оформление. Хранится только в evidence для аудита; запрещён перенос в новый сайт.,c3d9cff772c38a3592689ffed0a0b3ec7a4cc92bf671b8ca57fd8b9b8050c6a3,,,home.html | partners.html
image/jpeg,False,asset-9f233e2237c0,https://skysend.ru/images/khow/khow-5.jpg,evidence/skysend/asset-review/khow-5.jpg,excluded-reference,453,367,30870,verified,excluded,,Исторический баннер / акция / стоковая фотография / оформление. Хранится только в evidence для аудита; запрещён перенос в новый сайт.,284e805295fd28def1c68bc1d7931cffce7fbc2df0ee06c4e135e7bb2d710050,,,home.html
image/jpeg,False,asset-77cc0c9af8e9,https://skysend.ru/images/khow/proffes3.jpg,evidence/skysend/asset-review/proffes3.jpg,excluded-reference,453,367,38305,verified,excluded,,Исторический баннер / акция / стоковая фотография / оформление. Хранится только в evidence для аудита; запрещён перенос в новый сайт.,bc30aa07d03ed3150d5fc04dd031b595bd78921b44e24439115b2fdbe285ce22,,,home.html | partners.html
image/jpeg,False,asset-5f87faeef0a1,https://skysend.ru/images/khow/proffes5.jpg,evidence/skysend/asset-review/proffes5.jpg,excluded-reference,170,138,14827,verified,excluded,,Исторический баннер / акция / стоковая фотография / оформление. Хранится только в evidence для аудита; запрещён перенос в новый сайт.,d7f3c7dabc3d45f8b8b8eb4321d2e40ff5006f48c0485c8f7d087b367eb954ed,,,partners.html
,,asset-8c59df90139f,https://skysend.ru/images/klichevoe-partnerstvo/1.png,,excluded,,,,not-downloaded,excluded,,"Нерелевантный раздел, дубль thumbnail, устаревшая декоративная иконка, промо либо служебная графика. Не входит в комплект для разработки.",,,,partners__providers__partnership.html
,,asset-6065b39cb1d8,https://skysend.ru/images/klichevoe-partnerstvo/3.png,,excluded,,,,not-downloaded,excluded,,"Нерелевантный раздел, дубль thumbnail, устаревшая декоративная иконка, промо либо служебная графика. Не входит в комплект для разработки.",,,,partners__providers__partnership.html
,,asset-899524f16d0e,https://skysend.ru/images/klichevoe-partnerstvo/4.png,,excluded,,,,not-downloaded,excluded,,"Нерелевантный раздел, дубль thumbnail, устаревшая декоративная иконка, промо либо служебная графика. Не входит в комплект для разработки.",,,,partners__providers__partnership.html
,,asset-8fd7ac30e1a8,https://skysend.ru/images/klichevoe-partnerstvo/5.png,,excluded,,,,not-downloaded,excluded,,"Нерелевантный раздел, дубль thumbnail, устаревшая декоративная иконка, промо либо служебная графика. Не входит в комплект для разработки.",,,,partners__providers__partnership.html
,,asset-458d7fa3b66a,https://skysend.ru/images/klichevoe-partnerstvo/6.png,,excluded,,,,not-downloaded,excluded,,"Нерелевантный раздел, дубль thumbnail, устаревшая декоративная иконка, промо либо служебная графика. Не входит в комплект для разработки.",,,,partners__providers__partnership.html
,,asset-a6d39ab11d8f,https://skysend.ru/images/kupit-terminali/1.png,,excluded,,,,not-downloaded,excluded,,"Нерелевантный раздел, дубль thumbnail, устаревшая декоративная иконка, промо либо служебная графика. Не входит в комплект для разработки.",,,,partners__agent__buy-terminals.html | partners__gateway__buy-terminal.html
,,asset-62404ce25f1a,https://skysend.ru/images/kupit-terminali/2.png,,excluded,,,,not-downloaded,excluded,,"Нерелевантный раздел, дубль thumbnail, устаревшая декоративная иконка, промо либо служебная графика. Не входит в комплект для разработки.",,,,partners__gateway__buy-terminal.html
,,asset-240cb353d55c,https://skysend.ru/images/kupit-terminali/3.png,,excluded,,,,not-downloaded,excluded,,"Нерелевантный раздел, дубль thumbnail, устаревшая декоративная иконка, промо либо служебная графика. Не входит в комплект для разработки.",,,,benefits__highest-award.html | partners__agent__buy-terminals.html | partners__gateway__buy-terminal.html | partners__gateway__high-reward.html
,,asset-3e238a7192c2,https://skysend.ru/images/kupit-terminali/4.png,,excluded,,,,not-downloaded,excluded,,"Нерелевантный раздел, дубль thumbnail, устаревшая декоративная иконка, промо либо служебная графика. Не входит в комплект для разработки.",,,,partners__agent__buy-terminals.html | partners__gateway__buy-terminal.html
